,url,title,description,author,date,topic,text
10,https://www.zdnet.com/article/apple-might-fix-your-broken-iphone-mac-or-other-device-for-free-even-if-its-out-of-warranty-2020-edition/,"Apple might fix - for free - your broken iPhone, AirPods Pro, Mac, or other device, even if it's out of warranty","Apple has a number of repair and extension programs covering iPhones, Mac, and much more, currently ongoing, which mean you could be entitled to a free repair if you own an eligible device that's defective.",Adrian Kingsley-Hughes,2020-12-07 10:19:00,Hardware 2.0,"If you own one or more Apple products, then it's worthwhile bookmarking the company's Exchange and Repair Extension Programs page, as this gives you an up-to-date listing of the warranty programs the Cupertino giant has going at any time.

Apple currently has 20 such programs running. 

Here are the details.

Must read: How to securely erase hard drives (HDDs) and solid state drives (SSDs)

Has the display of your iPhone 11 stopped responding? Apple has identified that devices manufactured between November 2019 and May 2020 may have an issue related to the display module.

Do your AirPods Pro crackle when in use? Apple has identified this as a problem affecting some earbuds and has kicked off a replacement program for affected devices.

If the screen on your iPad Air (3rd generation) has gone blank (with perhaps a brief flicker or flash may appear before the screen goes blank) and was manufactured between March 2019 and October 2019, these are eligible for a free of charge fix.

Some Smart Battery Cases made for iPhone XS, iPhone XS Max, and iPhone XR may experience charging issues, such as not charging or charging intermittently when plugged into power, or won't charge the iPhone or only does so intermittently.

iPhone 6s and iPhone 6s Plus not powering on? If it was manufactured between October 2018 to August 2019 then it might be eligible for a free fix.

If a crack has formed along the rounded edge of the screen of the aluminum models of an Apple Watch Series 2 or Series 3, this could be as a result of a defect that Apple is aware of.

Apple has identified that some MacBook Pro (Retina, 15-inch, Mid 2015) laptops sold between September 2015 and February 2017 may overheat and pose a fire safety risk.

Apple recommends users check their serial number against the database of affected devices, and if theirs is one of the affected units to stop using it and seek a free battery replacement.

This is a program that covers keyboard issues such as stuck, repeating, or malfunctioning keys on MacBook, MacBook Air, or MacBook Pro keyboards.

It covers the following devices:

 According to Apple, a small percentage of 13-inch MacBook Pro may experience display issues:

Affected devices were sold between October 2016 and February 2018.

Some three-prong UK/Singapore AC wall plugs shipped between 2003 to 2010 with Macs and some iOS devices, and also included in the Apple World Travel Adapter Kit, may break and become a shock hazard.

Some 128GB and 256GB solid-state drives (SSD) used in 13-inch MacBook Pro (non Touch Bar) laptops may be defective and result in data loss.

Some iPhone X displays may experience touch issues due to a component defect, resulting in either the display not responding to touch, or responding as though it was touched when it wasn't.

This relates to a logic board failure that can result in reboots, freezes, or bricked iPhones.

This relates to faulty batteries that can cause the battery to expand, and is limited to laptops sold between October 2016 and October 2017. Although this sounds dramatic, according to Apple it is not a safety issue.

A logic board failure can cause some iPhone 7 handsets to display ""No Service"" even if in cellular coverage. This affects iPhones sold between September 2016 and February 2018 in China, Hong Kong, Japan, Macao, and the U.S.

This is an odd one as it covers display flickering or Multi-Touch issues after the iPhone has been dropped multiple times on a hard surface. If your device fits the bill, and the device isn't broken or the screen cracked, Apple will carry out a repair for $149.

Some two-prong AC wall plugs designed for use in Continental Europe, Australia, New Zealand, Korea, Argentina and Brazil and sold between 2003 to 2015 with Macs, selected iOS devices, and Apple's World Travel Adapter Kit may break and be a shock hazard.

This relates to Beats Pill XL Speakers sold since January 2014. It appears the speaker may overheat and pose a fire safety risk. Apple is recalling these in exchange for Apple Store credit or electronic payment of $325 (or local equivalent).

This adapter, which was sold with the iPhone 3GS, iPhone 4 and iPhone 4S models shipped between October 2009 to September 2012, has been shown to overheat and pose a safety risk.

This allows you to take counterfeit (or for that matter any third-party charger) iPhone, iPad, and iPod adapters to Apple and buy a genuine charger for the special price of $10.

This relates to the ultracompact Apple USB power adapter shipped with the iPhone 3GS in the US, Japan, Canada, Mexico, and several Latin American countries. It seems the metal prongs can break off in the wall socket, posing a serious shock risk."
11,https://www.zdnet.com/article/still-having-iphone-problems-help-is-on-the-way/,Still having iPhone problems? Help is on the way,"iOS 14.2 still has a lot of bugs, but hopefully we'll see many getting fixed before the year is out.",Adrian Kingsley-Hughes,2020-12-04 12:07:00,Hardware 2.0,"iOS 14 -- or more specifically, iOS 14.2, or for those running an iPhone 12, iOS 14.2.1 -- is still pretty buggy. I wouldn't say that any one bug is a widespread showstopper, but more a care of a lot of bugs, each affecting a subset of user.  

Bugs range from that constant companion, poor battery life, to more random bugs such as poor cell reception and problems with notifications not showing up.  

But help appears to be on the way, in the form of iOS 14.3.  

Must read: How to securely erase hard drives (HDDs) and solid state drives (SSDs) 

As of late, I've been recruiting a few people suffering from iPhone issues into a small, personal test group to see if their problems improve (don't worry, I outline the possible pitfalls, but switching to a public beta of a minor release is less problematic than doing the same with a major release).  

Here's how you go about installing the public beta on your iPhone.  

And on the whole, the response for iOS 14.3, especially the latest public beta 3, has been good.  

Here's what I've been hearing back from users.  

-       Battery life is improved  

-       Performance is ""less laggy"" on older iPhones  

-       Bluetooth and Wi-Fi connectivity, along with cellular, seems more stable  

-       Bugs, such as notifications not showing, seems to be fixed.  

Seems good. I've been running the beta on my main daily driver and overall compared to iOS 14.2 it does feel more refined and better finished.  

As usual, your mileage can -- and probably will -- vary.   

But if you are suffering, then you can either take your chances with iOS 14.3 beta, or wait until the final version is released soon.  "
12,https://www.zdnet.com/article/too-many-browser-tabs-this-favorite-extension-is-the-perfect-solution/,Too many browser tabs? This impressive extension is my favorite solution,"If you regularly find yourself opening so many browser tabs that you can't keep track of them all, you're not alone. There are plenty of extensions that promise to conquer tab overload, but my favorite, Workona, offers a feature set that others can't match.",Ed Bott,2020-12-03 15:16:00,The Ed Bott Report,"How many browser tabs do you have open right now? If you're like most people who spend their workday in front of a PC or Mac, the answer is probably ""too many to count,"" and you're staring right now at a row of icons that offer only the faintest clue of what's on the tab associated with each one.  

Good luck remembering what's on each page when all you can see are favicons for each tab

When tab overload strikes, the usual cure is to declare tab bankruptcy and just start over, which means scrolling through your browser's history to pick up where you left off or to find that fact you need for the report that's due before the end of the day.  

Also: Best VPN service in 2020: Safe and fast doesn't come for free  

Plenty of browser extensions promise to help you manage too-many-tabs syndrome, but most just offer an alternative view of all your open tabs: lists or thumbnails, for example, instead of tiny favicons. My favorite, a remarkable web-based service called Workona, takes a different approach. It offers a simplified way to view and organize browser tabs and bookmarks, then syncs your work across multiple devices, with options to share workspaces with co-workers. I've been using it for more than 18 months and it's enhanced my productivity more than any other tool I use.  

My favorite solution for keeping browser tabs under control is a browser extension that allows me to organize tabs into groups called workspaces, sync those saved workspaces across devices, share them with team members, and connect cloud-based productivity services for instant access. Extensions are available for Google Chrome, Microsoft Edge, and Firefox on all major desktop platforms, with versions for Safari (on MacOS and iOS) coming soon.

Pricing: Workona is currently in preview and all features are free, After it's officially released in 2021, the free version will include all tab management features and allow up to 10 workspaces, with an unlimited number of apps. The Pro version will cost $6 per month and support unlimited workspaces with priority support and additional premium features

Workona is developed by a small team (11 employees) based in San Mateo, Ca. I've been using the software for more than a year and a half and have been impressed by the steady improvements and reliable support. The company is well funded and has a solid roster of corporate clients.  

After you add a cloud app from this list, its icon appears in the sidebar on the left.

The combination of a cross-platform browser extension and cloud service is uncanny in its ability to remember every open tab. I've organized my bookmarks and projects into workspaces, which sync across multiple PCs and Macs. If I shut down the browser, my open tabs are restored when I restart, allowing me to pick up where I left off.  

It's easy to keep projects organized by dragging pages between workspaces, and you can pin frequently-used pages to a workspace and organize them into blocks so that they're easily accessible even after you close the tab. (Pages you pin to the browser window are available from any workspace.)  

The coolest feature is the ability to integrate cloud-based apps into a workspace, allowing you to create a new document, start a Zoom call, or work with an existing project in Github by clicking an icon in the sidebar on the left.  

One bonus from Workona's tab management features is improved performance, as the software suspends tabs in the background so they don't hog memory. You can configure the maximum number of tabs to allow in memory (by default, this number is set to 25) and automatically restore tabs in a suspended state so that they're ready to go when needed. If you already use the popular extension The Great Suspender, Workona will integrate with it.  

Also: The best password managers for business 

What really sets Workona apart from plain-vanilla tab management software is its support for collaboration features. You can share a workspace with other members of your organization or use an email link, and you can specify whether your co-workers are able to edit your workspace layout or not. One nice usability tweak for newcomers is a feature that offers to create starter workspaces based on your business type: law firms, for example, get document management templates that can be customized and duplicated for each client.

The glue that ties all these features together is an Omnibox-style search box that allows you to find any open tab, workspace, or saved resource. It also includes command-line options to create new resources on the fly. Even with a 10-workspace limitation, the free version of Workona can make a major dent in your tab-overload problem.   

TooManyTabs:  If all you want is tab management in Firefox or Chrome and you'd rather not pay for the privilege, this popular, time-tested extension is your best choice.  

Partizion:  ZDNet's Adrian Kingsley-Hughes raved about this Chrome-only extension recently. It offers a subset of Workona's organizational features at a cost of $4 per month.   "
13,https://www.zdnet.com/article/jason-squareds-top-5-tech-of-2020/,Top tech 2020: The two Jasons pick their favorite gear of the year,These are the tech products and innovations that most impressed Jason and Jason this year.,Jason Perlow,2020-12-03 12:20:00,Tech Broiler,"Our last show discussed the various companies and products that earned a Tech Turkey award, and there were some doozies. Now it's time to talk about what are, in our opinion, the top tech products or innovations in 2020. 

Here are five products that stood out to Jason Cipriani and me this year. 

Jason Cipriani: This is kind of like 5G, where not everyone or every device is going to be able to take advantage of it. I only started using Wi-Fi 6 in the last few weeks with the most recent Velop Mesh system. It's blown me away. For example, on the iPhone 12, it's not unheard of for me to get 700+ Mbps in speed tests. The problem right now is that most tech we have in our homes doesn't use Wi-Fi 6, so the incentive to go out and upgrade today isn't there. However, the availability of both Wi-Fi 6 devices and Wi-F i6 routers has significantly expanded this year and will have a big impact on the home office, remote learning, etc., over the next year. 

Jason Perlow: The speed of Wi-Fi 6, which is also referred to as 802.11ax, is not the only significant advancement of the new high-speed wireless networking standard. It's also security, in the form of WPA3, which is a requirement of all Wi-Fi 6 equipment when they are certified. WPA3 is a major improvement over WPA2 in current routers because it uses a new authentication mechanism, known as SAE or Simultaneous Authentication of Equals to replace the PSK or Pre-Shared-Key in WPA2, which is a much more secure key exchange method. It makes it much more difficult for an attacker to record the session's encrypted transmission and then play it back offline to attempt to crack it. Some existing Wi-Fi5/802.11ac routers support WPA3 experimentally now, so if you can turn it on and you have products that support it, such as any iOS 13 or iOS 14, or any Android later than 10 or even Windows 10 2004, you can use that protocol.

Our pick for the best Wi-Fi 6 router this year is the Linksys Velop MX12600 mesh system. Amazon's Eero Pro 6, looks promising as well, pending further review.

Jason Cipriani: Perhaps a surprise entry, but I think the Fold 2 deserves a spot because Samsung took the original fold -- a device Samsung had to pull from stores a few days before launch -- reworked it, got it in good enough shape to release, and then kept iterating. At the time, I said it should have just canceled the phone, gone back to the drawing board, and tried again when the tech was ready. But Samsung proved me wrong, releasing the Z Fold 2 this year, with an improved experience overall. I think most of, if not all, reviews were very positive.

Foldable phones are indeed in our future, and Samsung is currently leading the way. 

Jason Perlow: So I am not a folding phone user yet because these things are just too darned expensive right now. However, I think Samsung is making some critical innovations in the space. It looks like Samsung managed to address most of the previous model's issues, including any performance and usability compromises it had. It is making progress, and for that, it should be recognized.

Jason Cipriani: Google finally got TV right. A Chromecast device with an easy to understand UI and a remote for $50… enough said. 

Jason Perlow: Look, to be honest, I was skeptical of Google being able to release a decent streaming set-top box, especially when you see how strong Roku, Amazon, and even Apple is in that space. Honestly, I wanted not to like it. But not only did I like it, I liked it even better than Amazon's comparable offering this year, which was slower, had less memory, just didn't have as slick an interface. So, now, I'm using it as my only streaming box in my living room. The only downside right now is the lack of Apple TV+ support, but I suspect that will be addressed at some point. The product is an excellent value for what it is if you are looking for a streaming device that supports just about all of the major services. And, as I discovered recently, you can even pair it with Bluetooth devices, such as headphones, so you don't wake up your family late at night when you're binging your favorite show.

Jason Cipriani: The way I review phones has changed a lot over the years, but that's because phones changed. There used to be a big focus on camera capabilities once phones started to get good enough to replace most point and shoot cameras. Then, the competition kind of leveled off, and it was almost a given that a camera on a flagship phone was going to impress. Each release is more impressive than the last, but only incrementally for those who look closely. With the 12 Pro Max, and to that extent, the 12 Pro, the camera is a giant leap forward. I took it out the other day to take photos for our Christmas cards, and I honestly don't think I'll ever take out my expensive camera again. It was much easier to hold up the phone, snap a couple of photos, and not have to think about adjusting ISO or shutter speed. Tap on the screen to change focus, hit the shutter button, and enjoy. 

Jason Perlow: So, look, Apple has been ahead of the game with its iPhone cameras since last year's 11 Pro Max; it completely blew away anything Samsung or Google had. The only vendor it was on par or possibly even behind was Huawei, and frankly, it isn't even in the picture right now. So, it's safe to say, if you are someone where photography is paramount for you in a mobile device, the iPhone 12 Pro Max is your only logical choice. What the company is doing with its microprocessors and machine learning is astounding for computational photography. Which brings us to...

Jason Cipriani: Apple had a tremendous year. Seriously, we saw more innovation out of Apple this year than we have in the last couple of years -- possibly combined. The ability to pull off a processor switch, where the underlying architecture is entirely different, and making it almost seamless for developers still blows my mind. 

I think about the approach Microsoft is taking with the Surface Pro X, easing into the ARM switch in public, through a beta… and then I look at what Apple did, making the entire transition behind closed doors and releasing it on day one, ready to go. Man, it's impressive. Everyone else in the computer industry is so far behind right now. 

Jason Perlow: I don't know where to begin with how amazed I am by this thing. I hate to start playing Apple word bingo, but that chip is astounding and magical. Cupertino put a tremendous amount of resources into it. Apple was able to take a processor architecture that was once only reserved for low power, mobile devices, and smartphone-types of application workloads and transform it into the future of desktop computing. 

Everyone needs to notice this because we all thought it would take a long time before Arm chips were on parity with Intel. We have seen with this hybrid SoC architecture from Apple a much more optimized chip for modern workloads. It is much more efficient with memory and power use and can run apps not only just as fast as Intel, but run them even faster depending on what they are and how the code is built. The open-source machine learning benchmarks on the chip using TensorFlow are off the scale, and even Arm Windows virtualized and emulated runs faster than what Microsoft's Surface Pro X can do with the Qualcomm SQ2 chip. 

Hopefully, the success of the M1 encourages processor designers such as Nvidia, which now owns Arm, to create other Arm-based desktop-grade processors that are licensable. And, potentially, there are also RISC designs such as OpenPower and RISC-V that are open source that pave the way for future non-Intel chips in the datacenter or even on the desktop, too.

This year, our choice for the best Mac for the money is, without doubt, the 2020 M1 Mac Mini."
14,https://www.zdnet.com/article/kotlin-language-maker-jetbrains-windows-10-and-m1-macos-get-android-jetpack-compose/,Kotlin language maker JetBrains: Windows 10 and M1 macOS get Android Jetpack Compose,"Developers can use a new user interface framework to bring Android apps to Windows 10, macOS and Linux.",Liam Tung,2020-12-02 15:00:00,Enterprise Software,"Czechia-based developer tools company JetBrains is making progress with its open-source UI framework, Jetpack Compose for Desktop.  

JetBrains is the designer behind Kotlin, the Google-endorsed programming language for Android app development that's compatible with Java. 

The company has been working on Jetpack Compose for Desktop, a UI framework for Kotlin apps that helps developers build slick user interfaces (UI) for apps. 

SEE: Managing and troubleshooting Android devices checklist (TechRepublic Premium)

It launched the open-source project off the back of Google's Jetpack Compose, a UI toolkit that builds on Android Jetpack, which itself is a set of software libraries for Android app development done in Kotlin. 

As Google describes it, Jetpack Compose combines application programming interfaces (APIs), Kotlin, and a reactive programming model.  

Google released the alpha version of Jetpack Compose in August but first took the wraps off Jetpack at its 2018 I/O conference and has been working on improvements ever since via new libraries. Jetpack is used by more than 80% of the top 1,000 Android apps.  

Jetpack Compose for Desktop aims to extend the promise of Jetpack beyond Android to macOS, Linux, and Windows. The software helps developers build UIs in Kotlin and run them on these desktop platforms. 

As with Kotlin, a key feature is interoperability with Java, in this case Oracle's Swing UI toolkit for Java.  

JetBrains' Android-to-desktop development program is still in its early stages, but it promises to help developers exploit Oracle's Swing to ""mix Compose elements with regular Swing elements and gradually migrate their existing applications to Compose for Desktop"". 

It also introduces early support for Apple's M1 chip that lets apps built with Compose for Desktop run on new Apple hardware with ""native speed"".  

Other additions include the support for Gradle versions 6.6 and 6.7, improved interoperability with JavaFX, and simplified reuse of icon assets between platforms. 

""We at JetBrains felt that design decisions made in Android Jetpack Compose by Google including the UI-as-code approach would make it a successful UI library even beyond Android space,"" says Nikolay Igotti, JetBrains development team lead.  

""And we build a lot of desktop products ourselves, many of them in Kotlin and on the JVM platform, so having a modern UI library for the Kotlin/JVM platform is important for us."" 

SEE: Keeping data flowing could soon cost billions, business warned

The company wanted to have a UI library for both Kotlin and the Java Virtual Machine (JVM) platform to support its ambitions to be an important language for desktop development as well as mobile. Jetpack Compose was inspired by Google's Flutter UI app development framework and React.  

JetBrains has bundled Jetpack Compose for Desktop to version 2020.3 of its IntelliJ IDEA, the latest version of its popular integrated development environment.  "
15,https://www.zdnet.com/article/apple-m1-is-the-boost-the-windows-ecosystem-needed-qualcomm/,Apple M1 is the boost the Windows ecosystem needed: Qualcomm,The other Arm chip making giant thinks Apple Silicon is a validation of what it has been saying.,Chris Duckett,2020-12-02 05:09:00,5G,"The Snapdragon 888

With recent tests showing that putting Windows onto Apple Silicon absolutely spanks the performance currently available on Qualcomm-made processors, one could be forgiven for thinking Qualcomm was apprehensive about its future desktop prospects. 

However, Qualcomm SVP and general manager for mobile, compute, and infrastructure Alex Katouzian told journalists on Wednesday that Apple's new chip was a validation for putting mobile chips into laptops. 

""As we've seen during the pandemic age and I think this is going to continue for many years to come, video conferencing and remote working locations are going to become more and more important which means you have to have the capability of great video conferencing, you have to have the camera capability, you have to have the longevity of the battery, you should be able to work from any place that you are, inside your house or outside your house, and reach your work environment in a secure fashion,"" he said. 

""All of those things are validation of what we've been preaching and I think the strength is going to come from the fact that our partnership with Microsoft is going to be much stronger and extended into the future.  

""I think many, many parties realise that the Windows-based ecosystem needs a boost like this, and we're the partner of choice to make that happen -- so, it's a great opportunity and a great validation for Qualcomm."" 

Hours earlier, Qualcomm took the wraps off its new Snapdragon 888 chip, which will support 5G at millimetre-wave and sub-6GHz frequencies on ""all major bands worldwide"". It will also support carrier aggregation, standalone and non-standalone modes, and dynamic spectrum sharing. 

The company said it ""completely re-engineered"" its Hexagon processor that can now perform at 26 tera operations per second and updated its Sensing Hub to allow for lower-power, always-on AI processing. 

On the image front, the chip can capture photos and video at 2.7 gigapixels per second, a 35% boost on the prior generation. 

A notable absence among the list of Android phone makers that said they would use the 888 was Samsung. Those on the list included Asus, Lenovo, LG, Meizu, Motorola, Nubia, Realme, OnePlus, Oppo, Sharp, Vivo, Xiaomi, and ZTE. 

Last month, it was reported the United States had granted approval to Qualcomm to sell 4G chips for mobile phones to Huawei.  

Speaking on Wednesday, Qualcomm president Cristiano Amon said the company was in the fortunate position of being able to ""meet the objectives of both sides"" of the trade war. 

""We look at ourselves as probably a company that provides a lot of stability ... in our sector of technology between the two countries, so I think if you look in the essence of our business model, we have a licensing business model. We don't need to transfer technology. We open license that technology, and there's respect of intellectual property which is consistent with some of the United States' claims,"" Amon said. 

""I think all of our customers in China are licensed, and when we see the respect of intellectual property, we provide export of semiconductors which is in, from my United States perspective, it's in the direction of increasing commerce of exports to China. 

""We allow the China ecosystem with the Belt and Road Initiative building, on our platform, the mobile ecosystem of China to not only support the transition of China domestic to 5G, but to expand to other markets."" "
16,https://www.zdnet.com/article/iphone-battery-bad-here-are-three-of-the-biggest-ios-14-2-battery-hogs-along-with-some-solutions/,"iPhone battery bad? Here are three of the biggest iOS 14.2 battery hogs, along with some solutions",Getting poor battery life since installing iOS 14? You're not alone. But I've discovered three tweaks that have helped me get more out of each charge.,Adrian Kingsley-Hughes,2020-12-01 15:43:10,Hardware 2.0,"iOS 14 was released in September, and here we are in December and users continue to complain about poor battery life. Now iOS 14.2 is out (or iOS 14.2.1 if you are running an iPhone 12 or iPhone 12 Pro) and I'm still hearing from people who feel that their battery life has taken a big hit since installing the update.

But I've found three things that have helped me get more out of each recharge, and help me make it through the day.

Must read: Top 10 Google Chrome plugins for 2020

I've noticed that the more widgets I use, the more battery life takes a hit. I don't find the built-in widgets that come with iOS to be too bad for battery life (although even they can be buggy), but third-party apps can be problematic.

Identifying a rogue widget is easy -- delete it and see if the problem goes away (or gets a little better).

If battery life has gotten worse since installing iOS 14, widgets would be the first thing that I'd be looking at.

Switching to Safari makes a massive difference if you browse a lot. For me, switching -- temporarily -- from Chrome to Safari added about an hour of battery life. 

Safari has always been better in terms of battery life, but the gulf between the two has grown significantly in iOS 14.

Same goes, to a lesser extent, for Mail versus Gmail, or Calendar versus Google Calendar. It might seem like I'm picking on Google apps, but these are the apps I use the most, and they're the ones where I can see the difference. 

For better battery life, go with the stock apps.

Ever since Apple introduced the Battery pane in Settings that allows users to see what is draining the battery the most, I've known that no cell coverage eats at the battery. If there's poor cell coverage, the iPhone works harder to try to establish a cell connection. It's that simple, and there's no free lunch.

The more work your smartphone has to do, the more battery is used.

But something's changed.

Under iOS 13, no cell coverage would account for about 2 percent of battery usage over the course of a normal day. Now there are days when I see this taking as much as 10 percent, with 8 percent now being normal. 

No Cell Coverage battery drain under iOS 14 appears much higher than before.

Nothing else has changed, and it's pretty consistent that I have to conclude that this is an issue with iOS 14. 

So, what's the solution? Well, I've found that turning off cellular when I'm in a dark spot helps a bit, as does leaving my phone in areas of my home and office where the strongest cell signal can be found. 

These help, but they have their limitations."
17,https://www.zdnet.com/article/apple-wants-you-to-prepare-for-a-lonely-miserable-christmas/,"Apple wants you to prepare for a lonely, miserable Christmas","The magic of the Holidays? Not this year, Apple says, in its less-than-traditional holiday ad.",Chris Matyszczyk,2020-12-01 14:35:00,Technically Incorrect,"Please don't worry. There's a happy ending. Well, happyish.

In the cage match of Santa vs Fauci, the latter has some persuasive moves.

America's foremost epidemiologist predicts a ""surge upon surge"" of the coronavirus as we approach Christmas. What can Santa say to counter that? Somehow, ho-ho-ho doesn't necessarily cut it.

It seems, indeed, that Apple has already flipped to Fauci's side. 

Its new Holiday ad offers no families, no hugging, and certainly no mistletoe-inspired mischief. 

Instead, here's North Philadelphia-based rapper Tierra Whack finding the spirit of Christmas decidedly muted.

Yes, of course, she has her AirPods to help her wander through the streets alone. Still, she doesn't feel good and doesn't want to lie about it. 

No, she's not wearing a mask, which might upset Dr. Fauci. On the other hand, Whack's scarf gets so long that it begins to cover her mouth and nose. Why? Because this is art.

She gets home, to a lonely apartment. She doesn't want to be judged, she raps, she just wants to be herself.

Being yourself isn't so easy right now. Many people are being encouraged to think of others before they're overwhelmingly themselves, a spirit that hasn't quite been embraced by musicians such as Cardi B and Rita Ora.

Whack, though, is just herself and her music and that may not be enough. She has a large, traditional HomePod. She tells traditional Siri to ""turn it way up.""

This, for reasons of artistic symbolism, causes the HomePod to explode and leave behind a HomePod Mini.

What could this mean? That the traditional HomePod was never really all that? That Siri has a secret self-destruct button? That Apple's Holiday ad is nakedly commercialistic? 

But wait, the Mini is your path to a new, smaller you. A smaller you that's more positive and feistier. Soon, this mini-you will have maxi-you dancing around your apartment, comforted by the knowledge that your smaller self is your better self.

""I don't wanna be judged, I just want to be me,"" croons Whack again. In which case, avoid contact with other humans at all costs.

Continues our protagonist: ""You gotta be the one that people look up to."" It seems that Apple thinks the way you'll be looked up to is if you stay at home this Christmas, just you, your little self, and your HomePod Mini.

Who am I to say Apple is wrong? The creation, though, of a mini-person is one of advertising's more tiresome tropes. If Mobil 1 has done it, why would you stoop to it? 

Moreover, it's unlike Apple -- or, frankly, any other advertiser -- to ask people to live a little smaller.

Still, it's admirable that Apple isn't, for once, trying to gloss over reality and make us believe in too syrupy a world. Well, not entirely. The ad still offers the slightly hoary message that music will be our salvation.

I don't wanna be judged, but I think it's going to take a little more than that. My mini-me agrees."
18,https://www.zdnet.com/article/samsung-might-ditch-premium-galaxy-note-phone-for-2021-over-falling-high-end-demand/,Galaxy Note: Samsung might ditch premium phone for 2021 over falling high-end demand,Samsung will reportedly shift its top-range focus from phablets to foldables.,Liam Tung,2020-12-01 14:17:00,Mobility,"Reports are circulating that Samsung might drop the next version of its premium Galaxy Note, the smartphone that created the phablet category and forced Apple to make larger-screen iPhones. 

Thanks to COVID-19, the world has had better years than the disaster that was 2020. The global pandemic may also be having a dramatic impact on smartphone lineups in 2021, by accelerating consumers' shift from high-end to mid-range phones that have capable processors and cameras to take decent photos and video, possibly on a 5G network. 

Reuters reports that Samsung may discontinue its Galaxy Note phone in 2021. If it were to launch, the next Galaxy Note would be called the Galaxy Note 21. 

SEE: 5G smartphones: A cheat sheet (free PDF) (TechRepublic)

Discontinuing the Galaxy Note would be a major marker in the history of smartphones. 

The Galaxy Note proved Apple co-founder Steve Jobs was wrong when he announced the 3.5-inch screen iPhone 4 in mid-2010 and mocked Android rivals –   mostly Samsung – for creating big-screen phones that people couldn't get their hands around. 

Samsung released the Galaxy Note a year later, simultaneously debunking Jobs' argument and creating the phablet category that Apple would later emulate with the iPhone 6 Plus in 2014. The Galaxy Note is known for its large screen and a stylus. 

But back then Samsung aspired to create a tablet-like experience in a smartphone. These days, its focus is on high-end smartphones in the foldable category, such as the Galaxy Fold and the $2,000 Samsung Galaxy Z Fold 2. 

According to Reuters, Samsung does not intend to develop a new Galaxy Note for 2021, citing three unnamed sources who claim to know about the South Korean multinational's plans. 

Samsung instead will make a Galaxy S 21 with a stylus and a new foldable with a stylus that will be sold separately. Reuters reports that Samsung is redirecting engineering efforts from the Note to new foldable smartphones. 

As ZDNet's Jason Perlow argued in August, ""phablets are so pre-pandemic"" due to the emergence of cheap phones and cheap tablets. 

SEE: Huawei ban: Big fines for telecoms companies if they ignore new security standards

The Samsung Note 20 Ultra, for example, has a hefty 6.87-inch screen but it and the iPhone 12 Pro Max break the $1,000 barrier significantly. The iPhone XR –   a cut below the iPhone 11 –   meanwhile became Apple's best-selling iPhone. 

And that was before the pandemic, which forced people who were once focused on mobile computing to sit tight and work at home for the foreseeable future. 

The Galaxy Note 20 Ultra significantly   breaks the $1,000 price barrier.  "
19,https://www.zdnet.com/article/aws-offers-mac-ec2-instances-here-what-it-means-for-apple/,"AWS offers Mac EC2 instances: Here what it means for Apple, Apple Silicon, developers","AWS' move to launch Mac EC2 instances is likely to broaden Apple's developer base, give it an enterprise lift and accelerate Apple Silicon development.",Larry Dignan,2020-12-01 12:01:00,Between the Lines,"Amazon Web Services move to offer Mac instances on EC2 is likely to be an accelerant for software development on Apple Silicon in 2021. The AWS move is also likely to give Apple heft in the data center. 

SEE: Managing the multicloud (ZDNet/TechRepublic special feature) | Download the free PDF version (TechRepublic)

At AWS re:Invent, the cloud giant said it will offer EC2 (Elastic Compute Cloud) instances to run on demand macOS workloads. The EC2 Mac instances don't cover Apple's M1 processor, which is powering the new MacBook Pro, MacBook Air and Mac Mini, until 2021 but it could be a game changer. 

What does Apple need to transition away from Intel as fast as possible? Scale so developers can write apps natively for Apple Silicon. AWS will offer that scale. 

AWS's blog walks through the Mac instances on-demand detail, but the most important takeaway is this: ""EC2 Mac instances with the Apple M1 chip are already in the works and planned for 2021.""

According to AWS, the EC2 Mac instances are built on Mac Mini devices and can be used to create apps for Apple devices ranging from iPhone and iPad to Mac and Apple Watch. 

SEE: Meet the hackers who earn millions for saving the web, one bug at a time (cover story PDF) (TechRepublic)

The Mac instances are enabled by AWS' Nitro platform, which rides shotgun with AWS' own Arm based Graviton2 processors.

Here's what AWS' move to support Mac instances means:

Bottom line: The AWS-Apple combination is off to an interesting start. You can expect more to come.



                        Top cloud providers in 2020: AWS, Microsoft Azure, and Google Cloud, hybrid, SaaS players
                    


The cloud computing race in 2020 will have a definite multi-cloud spin. Here's a look at how the cloud leaders stack up, the hybrid market, and the SaaS players that run your company as well as their latest strategic moves.


Read More


Related:"
